,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category
701,Madeleine,48.871265493,2.32005302865,4ed634068231ee8d68874f27,Burberry,48.8696109049547,2.3195046186447144,Clothing Store
702,Madeleine,48.871265493,2.32005302865,50fd7df5e4b0870db8b29827,Buddha-Bar Hotel Paris,48.86947676938004,2.320983365501063,Hotel
703,Madeleine,48.871265493,2.32005302865,560fb4f7498e53f2866d36ff,Le Grand Restaurant - Jean-François Piège,48.87016255088469,2.319207662361622,French Restaurant
704,Madeleine,48.871265493,2.32005302865,4b44d8eef964a52006fe25e3,Cercle de l'Union Interalliée,48.86896340648426,2.3199498653411865,Lounge
705,Madeleine,48.871265493,2.32005302865,4adcda1ff964a520743921e3,Yves Saint Laurent,48.86915951645288,2.3205745739481367,Women's Store
706,Madeleine,48.871265493,2.32005302865,4b0bce08f964a520c33323e3,Jour,48.871454594551096,2.3223174457961986,Salad Place
707,Madeleine,48.871265493,2.32005302865,4adcda00f964a520f13021e3,Hyatt Paris Madeleine,48.87293398431314,2.3217249147803805,Hotel
708,Madeleine,48.871265493,2.32005302865,4adcda01f964a520463121e3,Hôtel Waldorf Madeleine,48.87157770051924,2.3224380736747356,Hotel
709,Madeleine,48.871265493,2.32005302865,4efde7ccd5fb7fa2b8fe59ed,La New Cave,48.8729793829779,2.321188870840157,Wine Shop
710,Madeleine,48.871265493,2.32005302865,4f2b0b14e4b0ecad9192f68e,Hôtel du Ministère,48.871378161456775,2.3193494984150727,Hotel
711,Madeleine,48.871265493,2.32005302865,4d4d729bd6f3224b63209ca6,Hôtel Pavillon des Lettres,48.87138754871105,2.3179926133316027,Hotel
712,Madeleine,48.871265493,2.32005302865,4e00d4dec65b896d116b9de4,Givenchy,48.86896693510897,2.3213741183280945,Women's Store
713,Madeleine,48.871265493,2.32005302865,4b2d0ec8f964a52041cd24e3,Hermès,48.86890341982587,2.3217442631721497,Tailor Shop
714,Madeleine,48.871265493,2.32005302865,4beaf40aa9900f47eb2b1740,Caviar Kaspia,48.870565032282755,2.3241257897597762,Russian Restaurant
715,Madeleine,48.871265493,2.32005302865,514440ede4b0cec074761f07,Patrick Roger,48.86951152867278,2.3236733353194547,Dessert Shop
716,Madeleine,48.871265493,2.32005302865,4adcda1ef964a520473921e3,La Maison de la Truffe,48.87074699569006,2.3243735214091625,French Restaurant
717,Madeleine,48.871265493,2.32005302865,4ba517d8f964a5202bdc38e3,Mariage Frères,48.87065683728514,2.324148946334994,Gourmet Shop
718,Madeleine,48.871265493,2.32005302865,4ea9a08c490158681b166264,Twenty Peas,48.87342,2.321523,Salad Place
719,Madeleine,48.871265493,2.32005302865,4b7f20e7f964a5209b1830e3,Christian Dior,48.86904637910722,2.3235574675315225,Boutique
720,Madeleine,48.871265493,2.32005302865,4be562f62468c92875efff42,Tod's,48.86871922505962,2.3215538263320923,Boutique
721,Madeleine,48.871265493,2.32005302865,4adcda1ff964a520623921e3,LECLAIREUR Boissy d'Anglas,48.86829818595697,2.3215737661782034,Clothing Store
722,Madeleine,48.871265493,2.32005302865,4c7d1067f56a3704e09b0946,Moncler,48.868546600752346,2.3223620468265835,Boutique
723,Madeleine,48.871265493,2.32005302865,4c2cc6d7ae6820a171d91943,Chanel,48.86899371895975,2.3232833821916756,Women's Store
724,Madeleine,48.871265493,2.32005302865,4be40eb92468c9286936fe42,Lanvin,48.86878363231713,2.321906383069933,Boutique
725,Madeleine,48.871265493,2.32005302865,4de266417d8b2547eb0266dc,Prada,48.868611253922815,2.3226257518213766,Women's Store
726,Madeleine,48.871265493,2.32005302865,4be71406910020a1d4fed414,Village Royal,48.86922540647529,2.3226987775951407,Shopping Mall
727,Madeleine,48.871265493,2.32005302865,4d3f9f9715a360fcbb297dbf,Gucci,48.86856114163442,2.323004901409149,Boutique
728,Madeleine,48.871265493,2.32005302865,4eaa8d504690ef1f6be5b48e,Épicure,48.87209892539324,2.3151298574881896,French Restaurant
729,Madeleine,48.871265493,2.32005302865,50774a9be4b02bab185d282b,Bar du Bristol,48.87179631044972,2.3150284778585632,Hotel Bar
730,Madeleine,48.871265493,2.32005302865,4adcda00f964a520e13021e3,Le Bristol,48.871804266610006,2.314902422735974,Hotel
731,Madeleine,48.871265493,2.32005302865,4c6d5b4b23c1a1cd46fd1bcf,Bottega Veneta,48.86873243750137,2.3222210292034418,Boutique
732,Madeleine,48.871265493,2.32005302865,4adcda06f964a520dd3221e3,Senderens,48.86961496816471,2.3235817971592136,French Restaurant
733,Madeleine,48.871265493,2.32005302865,4bfd2db02b83b71365a7a998,Buddha Bar,48.86817812534899,2.32149708662625,Asian Restaurant
734,Madeleine,48.871265493,2.32005302865,4f046cf4e5faf0bb0bf150d0,Spa Le Bristol by La Prairie,48.87168743071633,2.315196990966797,Spa
735,Madeleine,48.871265493,2.32005302865,4adcda1ef964a5204c3921e3,Maille,48.86927781455572,2.324478023087494,Gourmet Shop
736,Madeleine,48.871265493,2.32005302865,4b6d9095f964a520e37c2ce3,Place de la Madeleine,48.86960564523478,2.324806669078412,Plaza
737,Madeleine,48.871265493,2.32005302865,50afb3a9f31c158c03c45d71,Fauchon - Le Traiteur,48.870325539379465,2.3253981618235855,Gourmet Shop
738,Madeleine,48.871265493,2.32005302865,4b7f2281f964a5201f1930e3,Dolce & Gabbana,48.86851,2.322457,Men's Store
739,Madeleine,48.871265493,2.32005302865,4adcda12f964a5205e3621e3,Fauchon – L'Épicerie,48.87069403282956,2.3254143487722874,Gourmet Shop
740,Madeleine,48.871265493,2.32005302865,4e36a29162e17d29083fad5b,À la Châtaigne,48.87287646452703,2.3159902349352306,Corsican Restaurant
741,Madeleine,48.871265493,2.32005302865,5a233bc0178a2a17a852e725,Café Pouchkine,48.86962712816345,2.3252284272832857,Dessert Shop
742,Madeleine,48.871265493,2.32005302865,4be2f6ca21d5a593a8c81711,Issey Miyake,48.867874626577866,2.3223534434833555,Boutique
743,Madeleine,48.871265493,2.32005302865,4b0b4dfff964a520283023e3,Ladurée,48.8684378,2.3236443,Dessert Shop
744,Madeleine,48.871265493,2.32005302865,539788f1498e4e052ed81c7b,Hôtel de Crillon,48.867329626506944,2.321140766143799,Hotel
745,Madeleine,48.871265493,2.32005302865,4bd5e2df6f649521fde26fec,Bistrot du Sommelier,48.87477945515107,2.3182372748851776,Modern European Restaurant
746,Madeleine,48.871265493,2.32005302865,4c272623905a0f4796766460,Le 114 Faubourg,48.871817,2.314526,French Restaurant
747,Madeleine,48.871265493,2.32005302865,4c5dcd2c6ebe2d7f8cf9d32e,Le Pompéi,48.87248673,2.32412883,Italian Restaurant
748,Madeleine,48.871265493,2.32005302865,4c404db2520fa593edcac7ac,Kenzo,48.869358803964154,2.325088519528064,Clothing Store
749,Madeleine,48.871265493,2.32005302865,5926d26aa5a31517df1c82bc,Pret A Manger,48.87044744309549,2.326199329324735,Sandwich Place
750,Madeleine,48.871265493,2.32005302865,50d341c7e4b03474901dccaa,Le Jardin d'Hiver,48.867393,2.321239,Tea Room
751,Madeleine,48.871265493,2.32005302865,4bfebab24e5d0f4701107d1f,La Boutique Des Vins,48.873009,2.324096,French Restaurant
752,Madeleine,48.871265493,2.32005302865,57cd4f24498ece34831fac7a,La Pâte à Nouilles,48.87232603904223,2.325173605027529,Asian Restaurant
753,Madeleine,48.871265493,2.32005302865,4adcda05f964a520923221e3,Pomze,48.87496407966928,2.3168887943029404,French Restaurant
754,Madeleine,48.871265493,2.32005302865,5a3826e182a750305b353239,Bar Les Ambassadeurs,48.86704937392245,2.321023651843236,Hotel Bar
755,Madeleine,48.871265493,2.32005302865,535ab5b3498eacefe169818d,Chez Monsieur,48.868817,2.325164,French Restaurant
756,Madeleine,48.871265493,2.32005302865,4e84bdd02fb6611bdfd7042a,Best Western Plus Hotel Sydney Opera,48.873419861200134,2.324077785015106,Hotel
757,Madeleine,48.871265493,2.32005302865,550c2e01498e074a6162869b,Hôtel Opéra Richepanse,48.868732845538226,2.3252555950039087,Hotel
758,Madeleine,48.871265493,2.32005302865,4bd2c5989854d13ac74afc4d,Massimo Dutti,48.86914164053403,2.3243072988394555,Men's Store
759,Madeleine,48.871265493,2.32005302865,4e75f4df1495be517157dffe,Jardin des Ambassadeurs,48.867213177949374,2.317514419555664,Garden
760,Madeleine,48.871265493,2.32005302865,5237540711d21573dcd264fd,Tuk Tuk Thaï,48.87546243567157,2.3178543895483017,Thai Restaurant
761,Madeleine,48.871265493,2.32005302865,4c0541ef58dad13a226f4897,Square Louis XVI,48.87348423271767,2.323494544203099,Park
762,Madeleine,48.871265493,2.32005302865,5ac7956ebfc6d07746be8334,Aroma-Zone,48.87399022387982,2.324217107161303,Cosmetics Shop
763,Madeleine,48.871265493,2.32005302865,4c9b936cd4b1b1f7ea31da35,Eres,48.87071813098592,2.325197807935562,Lingerie Store
764,Madeleine,48.871265493,2.32005302865,524852a411d2c187a273ae12,Hotel Chavanel ****,48.8722084171652,2.3261330021301103,Hotel
765,Madeleine,48.871265493,2.32005302865,5774fd06498e5cb8189672db,Akrame,48.871551,2.325938,French Restaurant
766,Madeleine,48.871265493,2.32005302865,4adcda11f964a520163621e3,Maxim's,48.86736491389516,2.3220956325531006,French Restaurant
767,Madeleine,48.871265493,2.32005302865,53ebb185498edee2a7759d5e,Marks & Spencer Food,48.875176512524945,2.323259790245409,Food & Drink Shop
768,Madeleine,48.871265493,2.32005302865,4c1fd511920076b0d35bc5e9,Café Sud,48.872509551353204,2.3244615316840296,French Restaurant
769,Madeleine,48.871265493,2.32005302865,4bc8e3ed762beee134a73d38,Hotel du Triangle d'Or Paris,48.8704259328424,2.3267573404913318,Hotel
770,Madeleine,48.871265493,2.32005302865,5a58d0b8f00a707451018874,La Salle De Sport Paris (SDS),48.87043844616457,2.326206238201803,Athletics & Sports
771,Madeleine,48.871265493,2.32005302865,53340ef911d21277c5dcbb83,Pret A Manger,48.869149755811044,2.325216536916788,Sandwich Place
772,Madeleine,48.871265493,2.32005302865,4d19e87d25cda1438dba8ad6,Royal Madeleine,48.86878138370466,2.325158922128628,French Restaurant
773,Madeleine,48.871265493,2.32005302865,4adcda15f964a520cb3721e3,Salle Gaveau,48.87355552202169,2.3141967280814453,Theater
774,Madeleine,48.871265493,2.32005302865,515726265262325175a67cc3,Bobun Me,48.87202141965345,2.3250163169799594,Vietnamese Restaurant
775,Madeleine,48.871265493,2.32005302865,4d87a69cf9f3a1cdc03bf764,Cordelia Hotel,48.8731964175141,2.325378053674337,Hotel
776,Madeleine,48.871265493,2.32005302865,5155c0cbe4b0e412512ae2bb,& Other Stories,48.86807822480303,2.3240541492929294,Women's Store
777,Madeleine,48.871265493,2.32005302865,4c925064ae45224b2333ef97,Best Western Folkestone Opéra,48.872184851521304,2.325001517237979,Hotel
778,Madeleine,48.871265493,2.32005302865,4f0616fd0e61b14c28f4c3d5,François Félix,48.86795051088406,2.3213555668109156,Wine Bar
779,Madeleine,48.871265493,2.32005302865,5bfa4cc1c03635002c4172ce,Village Madeleine,48.871752,2.325919,Brasserie
780,Madeleine,48.871265493,2.32005302865,4ba90280f964a52039033ae3,Théâtre Michel,48.87328932309126,2.325403780004161,Theater
781,Madeleine,48.871265493,2.32005302865,4b827ab2f964a520a8d430e3,Le Louis XVI,48.873279,2.323496,French Restaurant
782,Madeleine,48.871265493,2.32005302865,4ed7736129c216b5c8924960,Nespresso,48.87277805488815,2.3264534847725864,Coffee Shop
783,Madeleine,48.871265493,2.32005302865,4bcf5cd6462cb7138190d607,Théâtre des Mathurins,48.87323162524513,2.3255549340007247,Theater
784,Saint-Fargeau,48.8710347391,2.40617153015,4e9180f4f79014e2ceeb3f01,Chéri-Chérie,48.872924990495356,2.4047786028251243,Diner
785,Saint-Fargeau,48.8710347391,2.40617153015,4bee56952c082d7f98573042,Piscine Georges Vallerey | Piscine des Tourelles,48.875479727377616,2.406684401939856,Pool
786,Saint-Fargeau,48.8710347391,2.40617153015,4f591a3ee4b0d28c68155470,Au Chat Qui Pêche,48.868068295683486,2.4023908355667736,French Restaurant
787,Saint-Fargeau,48.8710347391,2.40617153015,4ed8c30be5fa78b16c1852e7,La Gambette à Pain,48.869898363218255,2.402877142933477,Bakery
788,Saint-Fargeau,48.8710347391,2.40617153015,50891765e4b09cdfe680338d,Le Réfectoire,48.873382309087944,2.4011054482692207,Food Truck
789,Saint-Fargeau,48.8710347391,2.40617153015,4c4b2eba959220a1c232370f,La Toscana,48.872102891829925,2.404480948148861,Pizza Place
790,Saint-Fargeau,48.8710347391,2.40617153015,4c2b19302219c9287604a448,Monoprix,48.86878,2.40168,Supermarket
791,Saint-Fargeau,48.8710347391,2.40617153015,516817eee4b074ce60727f2f,Carrefour City,48.8728390979151,2.403656244277954,Supermarket
792,Saint-Fargeau,48.8710347391,2.40617153015,4b3f3cbdf964a520d4a425e3,Place Saint-Fargeau,48.87098045846137,2.4036790832474795,Plaza
793,Saint-Fargeau,48.8710347391,2.40617153015,4d07928f2f96f04d3b7b2d54,Le Saint Fargeau,48.871478103167135,2.404085297989537,Bar
794,Saint-Fargeau,48.8710347391,2.40617153015,4e9aaf10e5fa3f633d4467e8,La Baguette Tardif,48.86891797298076,2.403489009923711,Bakery
795,Saint-Fargeau,48.8710347391,2.40617153015,4b3a66c7f964a520716625e3,Gambetta,48.8686162,2.4019638,Café
796,Saint-Fargeau,48.8710347391,2.40617153015,4ba0d8a8f964a520d58137e3,Place Octave Chanute,48.86708716727901,2.4059651656685173,Plaza
797,Saint-Fargeau,48.8710347391,2.40617153015,4e11fae9e4cdef074b783072,MJC Les Hauts de Belleville,48.87327596083824,2.4011417279817424,Arts & Entertainment
798,Saint-Fargeau,48.8710347391,2.40617153015,50544c237ab4f454153cdb94,Station Séverine [T3b],48.867509351544754,2.408993494646101,Tram Station
799,Porte-Dauphine,48.8717656343,2.27191774047,556c97b1498e9ace83a47893,Il Cottage,48.87047980132968,2.2752706137057457,Pizza Place
800,Porte-Dauphine,48.8717656343,2.27191774047,57caabf0cd107656b7a22851,Le Zinc du 16,48.868186712297835,2.275384740233428,Café
801,Porte-Dauphine,48.8717656343,2.27191774047,4b69cf6cf964a5209db52be3,Les Cercles de la Forme Dauphine,48.86941823928887,2.2742442543549055,Gym / Fitness Center
802,Porte-Dauphine,48.8717656343,2.27191774047,4bcb24b7b6c49c74c8899191,RER Avenue Foch [C],48.87067123176551,2.275371551513672,Train Station
803,Porte-Dauphine,48.8717656343,2.27191774047,4b927084f964a52095f933e3,Tennis Henry de Montherlant,48.8677770360128,2.2721888562281265,Tennis Court
804,Porte-Dauphine,48.8717656343,2.27191774047,4b410ed6f964a52042c025e3,Porte Dauphine,48.87159732738669,2.2768486185288594,Plaza
805,Porte-Dauphine,48.8717656343,2.27191774047,4b8aaef3f964a5208b7932e3,Tennis François de Labouchère,48.87021315740836,2.2754010305305816,Tennis Court
806,Porte-Dauphine,48.8717656343,2.27191774047,4b7d9ac6f964a52023c92fe3,Métro Porte Dauphine [2],48.87120152119682,2.2770539695473215,Metro Station
807,Porte-Dauphine,48.8717656343,2.27191774047,4d0161aa94c5b1f7b07c51de,Square Jan Doornik,48.86793439549645,2.2733606176454284,Park
808,Porte-Dauphine,48.8717656343,2.27191774047,4f073cd5e4b08f524774a31c,Aprium Pharmacie,48.868377,2.275709,Pharmacy
809,Porte-Dauphine,48.8717656343,2.27191774047,4cfec5f16a97721e6d066a6a,Cash Cacher Naouri,48.86735453205414,2.271882306055681,Grocery Store
810,Porte-Dauphine,48.8717656343,2.27191774047,4cfe73652d80a143c1dc5cd8,Franprix,48.86746608,2.27383615,Grocery Store
811,Porte-Dauphine,48.8717656343,2.27191774047,4b3a613df964a520fd6525e3,Piscine Henry de Montherlant,48.867346703101454,2.2720691012790617,Gym Pool
812,Grandes-Carrières,48.8925777711,2.33436308991,5ac669545ba0462732218dea,Boulom,48.893614,2.335704,Restaurant
813,Grandes-Carrières,48.8925777711,2.33436308991,5373d8cb498ee7d5aeceaeb1,KIEZ Biergarten Parisien,48.893635,2.333185,Beer Bar
814,Grandes-Carrières,48.8925777711,2.33436308991,4bcdebfbfb84c9b64dd8223e,Le Square Marcadet,48.89215936706744,2.331356135716135,French Restaurant
815,Grandes-Carrières,48.8925777711,2.33436308991,57f90828498ebdda918709a1,Pâtisserie de la Goutte d'Or,48.891521,2.335383,Dessert Shop
816,Grandes-Carrières,48.8925777711,2.33436308991,4b23d397f964a5208b5a24e3,Squash Montmartre,48.89230608,2.33714395,Sports Club
817,Grandes-Carrières,48.8925777711,2.33436308991,4adcda05f964a520843221e3,Au Bon Coin,48.892976109295105,2.3377369344234467,French Restaurant
818,Grandes-Carrières,48.8925777711,2.33436308991,4bdc28873904a593d1024d9e,Chez Virginie,48.89048911426119,2.3342241573793405,Cheese Shop
819,Grandes-Carrières,48.8925777711,2.33436308991,53dea13f498e60722d89d36d,L'Esquisse,48.891225839072305,2.3384302854537964,Bistro
820,Grandes-Carrières,48.8925777711,2.33436308991,4fda558ce4b035bc35c51a3e,La Souris Verte,48.89160856932529,2.3359415893359667,Bar
821,Grandes-Carrières,48.8925777711,2.33436308991,580fd315d67c81df460e15da,Etsi,48.890514,2.333164,Greek Restaurant
822,Grandes-Carrières,48.8925777711,2.33436308991,4e4c2ca47d8bdc6f334e5f30,Le Brio,48.8918263294455,2.3335292345985943,Bar
823,Grandes-Carrières,48.8925777711,2.33436308991,55978733498e77c40df42a5a,Keep Cool,48.89238472009595,2.3301121432472107,Gym / Fitness Center
824,Grandes-Carrières,48.8925777711,2.33436308991,556db0da498e486b8ffc52f0,Montcalm,48.892851,2.33706,French Restaurant
825,Grandes-Carrières,48.8925777711,2.33436308991,500869d1e4b04413bea72f6a,Il Brigante,48.8921,2.34012,Pizza Place
826,Grandes-Carrières,48.8925777711,2.33436308991,51a79b2e498eadcf45c54033,La Bricole,48.896265963498664,2.3331345636968086,Bar
827,Grandes-Carrières,48.8925777711,2.33436308991,4feca5aae4b08f550ad89c25,Bululú,48.890984,2.3395917,Arepa Restaurant
828,Grandes-Carrières,48.8925777711,2.33436308991,4bd2c0a7caff95210766d3f0,Marché Ordener,48.893680671216245,2.3363253367905705,Farmers Market
829,Grandes-Carrières,48.8925777711,2.33436308991,4f49495fbe7775bf3ec66712,Au Pied du Sacré Coeur,48.89026404839503,2.3357914466559433,French Restaurant
830,Grandes-Carrières,48.8925777711,2.33436308991,4b5a0c79f964a520faa928e3,Seç,48.893484977491376,2.3376477527991564,Turkish Restaurant
831,Grandes-Carrières,48.8925777711,2.33436308991,52965f8d498ea4362c60a951,Le Ruisseau,48.89438082274067,2.3405678379887065,Burger Joint
832,Grandes-Carrières,48.8925777711,2.33436308991,52f61b3f498ee4ef56ae4317,Solyles,48.89150623912902,2.334999740123749,Fried Chicken Joint
833,Grandes-Carrières,48.8925777711,2.33436308991,4b6a052df964a5203bc22be3,La Cave Café,48.89119397402847,2.3394975566738667,Wine Bar
834,Grandes-Carrières,48.8925777711,2.33436308991,4cd412812561a35d55c834dd,Café de la Butte,48.889542411704426,2.336670792509417,French Restaurant
835,Grandes-Carrières,48.8925777711,2.33436308991,4c364e3fdfb0e21e69d7aaa8,Escaliers de Lamarck-Caulaincourt,48.889771,2.338615,Pedestrian Plaza
836,Grandes-Carrières,48.8925777711,2.33436308991,508d0131e4b0ed7337ed6ba0,Amazonia,48.89243427232748,2.3396783328504287,Gym
837,Grandes-Carrières,48.8925777711,2.33436308991,5730e8d0498e11c0a9d4f6c8,Le Jean Mouloud,48.894,2.332255,Restaurant
838,Grandes-Carrières,48.8925777711,2.33436308991,4d0e110d5c46a09364cd11b4,Marcel,48.88847145385336,2.3354819716788215,American Restaurant
839,Grandes-Carrières,48.8925777711,2.33436308991,4b584fc3f964a5202a5228e3,Rossini,48.89628676287602,2.3381657987327578,Pizza Place
840,Grandes-Carrières,48.8925777711,2.33436308991,4c3628fe3849c928db8ebbb1,Lyara,48.88934613568735,2.3352856810935587,Thai Restaurant
841,Grandes-Carrières,48.8925777711,2.33436308991,4bc1a8ccb492d13a2755a660,Stade Championnet,48.89480728532252,2.3382145500145946,Track Stadium
842,Grandes-Carrières,48.8925777711,2.33436308991,4c58478f6418a5930d40810e,Bières Cultes,48.88947703314167,2.3336256492918834,Liquor Store
843,Grandes-Carrières,48.8925777711,2.33436308991,599c733d9be5221290b9c7a5,Les Petits Cons,48.890556,2.3290272,Bar
844,Grandes-Carrières,48.8925777711,2.33436308991,4c34ea1d6f1fef3b6bf7ec3d,Hôtel de Flore,48.89048405666926,2.335235595972274,Hotel
845,Grandes-Carrières,48.8925777711,2.33436308991,4b7ff85ff964a520ae4730e3,Square Léon Serpollet,48.89237388217313,2.3386287689208984,Park
846,Grandes-Carrières,48.8925777711,2.33436308991,4ba67b31f964a520db5639e3,Au Rêve,48.889486495343974,2.337836870244395,French Restaurant
847,Grandes-Carrières,48.8925777711,2.33436308991,4e9f207293ad5d11f3daa027,Sens Uniques,48.88981663361389,2.3339285188834005,French Restaurant
848,Grandes-Carrières,48.8925777711,2.33436308991,5568b7c3498e891da78857e3,Cazes,48.8887685375827,2.3318897494081012,Tapas Restaurant
849,Grandes-Carrières,48.8925777711,2.33436308991,4bfa45ef5ec320a1ce668bd3,Square Carpeaux,48.891632506827904,2.3316603899002075,Park
850,Grandes-Carrières,48.8925777711,2.33436308991,51f94a33498ec69d58280b99,Bistrot du Maquis,48.88955254559107,2.336281965622632,French Restaurant
851,Grandes-Carrières,48.8925777711,2.33436308991,50afee10e4b0a712119c6da8,Mastino,48.88882032995052,2.3346269130706783,Italian Restaurant
852,Grandes-Carrières,48.8925777711,2.33436308991,576a4c22498e234139f77261,Crêperie À l'Ouest,48.89234566637605,2.340012788772583,Creperie
853,Grandes-Carrières,48.8925777711,2.33436308991,4fa2c71be4b07ed218a35dac,Boulangerie Lecamus,48.893298684684446,2.337959222495556,Bakery
854,Grandes-Carrières,48.8925777711,2.33436308991,4b2369f1f964a520cb5524e3,Locanda di Pulcinella,48.888382929648905,2.3330044729182253,Italian Restaurant
855,Grandes-Carrières,48.8925777711,2.33436308991,4b1eab26f964a520891d24e3,Le Refuge,48.889948691387474,2.3388571051688487,Bistro
856,Grandes-Carrières,48.8925777711,2.33436308991,4bc701a314d795213b8966e9,Chez Ginette,48.88967034915308,2.338670977874921,Café
857,Grandes-Carrières,48.8925777711,2.33436308991,506193ace4b02ac0d8fb690e,Ô Q de Poule,48.89362533710586,2.3403304075152445,French Restaurant
858,Grandes-Carrières,48.8925777711,2.33436308991,50918931e4b0b197ba75bbd0,La Belle Mère Qui Fume,48.8926135069813,2.3400420254879966,French Restaurant
859,Grandes-Carrières,48.8925777711,2.33436308991,4b581d3af964a520504b28e3,Le Cepage Montmartrois,48.889599,2.335837,French Restaurant
860,Grandes-Carrières,48.8925777711,2.33436308991,4b76c190f964a520da5c2ee3,Le Safari,48.89337288747563,2.340409755706787,Indian Restaurant
861,Grandes-Carrières,48.8925777711,2.33436308991,4fe239a8e4b0bc9330203224,Best Western Prince Montmartre,48.89334374766442,2.339788009376207,Hotel
862,Grandes-Carrières,48.8925777711,2.33436308991,5360db63498e19a249e02f27,Le Népo,48.88905350733784,2.3346543716986603,Restaurant
863,Grandes-Carrières,48.8925777711,2.33436308991,4b560888f964a520e4fc27e3,La Divette de Montmartre,48.891223759982566,2.339354314258038,Bar
864,Grandes-Carrières,48.8925777711,2.33436308991,52f8ffc6498e9e09fa9dd0ce,La Cave d'En Face,48.89319626646611,2.3377563804388046,Wine Shop
865,Grandes-Carrières,48.8925777711,2.33436308991,4be51dbecf200f478fe8123c,Hôtel Les Jardins de Montmartre,48.89291975409702,2.3410681983843435,Hotel
866,Grandes-Carrières,48.8925777711,2.33436308991,4b2b8590f964a52023b724e3,L'Étoile de Montmartre,48.89114266938856,2.3394575859565703,Bar
867,Grandes-Carrières,48.8925777711,2.33436308991,4f7ca947e4b066eb23acdacc,Hotel Lumieres,48.89413824947819,2.3366766108153754,Hotel
868,Europe,48.8781476759,2.3171746113,5172c6a0e4b07dfc32de8c82,Pierre Hermé,48.87844220211763,2.315563996059981,Pastry Shop
869,Europe,48.8781476759,2.3171746113,5237540711d21573dcd264fd,Tuk Tuk Thaï,48.87546243567157,2.3178543895483017,Thai Restaurant
870,Europe,48.8781476759,2.3171746113,4f7db309e4b0bf87a9cdcc31,À l'Up Thaï,48.88006607959589,2.3202696019378473,Thai Restaurant
871,Europe,48.8781476759,2.3171746113,528f41f5498ed26b82536630,Mandoobar,48.87947173008964,2.3211893745828847,Korean Restaurant
872,Europe,48.8781476759,2.3171746113,4be573f99026ef3befbc0a38,Musée Nissim de Camondo,48.87897311379663,2.3126301169395447,History Museum
873,Europe,48.8781476759,2.3171746113,4adcda05f964a520923221e3,Pomze,48.87496407966928,2.3168887943029404,French Restaurant
874,Europe,48.8781476759,2.3171746113,4adcda14f964a520063721e3,Dominique Bouchet,48.877050619748,2.314035874239597,French Restaurant
875,Europe,48.8781476759,2.3171746113,51f7e0cc498e74d93869d809,Le Petit Ballon,48.87783933999912,2.320428866435472,Wine Shop
876,Europe,48.8781476759,2.3171746113,4b562d66f964a520c60328e3,Le Coin,48.88044618726098,2.3175422566515436,Café
877,Europe,48.8781476759,2.3171746113,4bd5e2df6f649521fde26fec,Bistrot du Sommelier,48.87477945515107,2.3182372748851776,Modern European Restaurant
878,Europe,48.8781476759,2.3171746113,529cd69e11d2e11a9ceb6bb1,Publisher,48.88071373537157,2.31810417518303,Pub
879,Europe,48.8781476759,2.3171746113,4f59c4f9e4b0519c53c1f910,Hôtel Augustin ***,48.87545216281786,2.318503382317985,Hotel
880,Europe,48.8781476759,2.3171746113,4e08cd4518a8382643bce057,Amorino,48.88153041476792,2.316388201087734,Ice Cream Shop
881,Europe,48.8781476759,2.3171746113,4ba8b105f964a52059e739e3,Hôtel Wilson Opéra,48.8771075634396,2.322004498301221,Hotel
882,Europe,48.8781476759,2.3171746113,4bfada85bbb7c92806590743,Rimal,48.8810739453867,2.312635481357574,Middle Eastern Restaurant
883,Europe,48.8781476759,2.3171746113,4bb5c5f72f70c9b60d7f8430,Bistrot du Passage,48.88240850321724,2.3172209279458187,French Restaurant
884,Europe,48.8781476759,2.3171746113,4d30349310e9b1f74089b8f1,Brigitte,48.8819988628451,2.313780198002863,French Restaurant
885,Europe,48.8781476759,2.3171746113,4adcda1df964a520313921e3,Caves Augé,48.875045503881985,2.318722754716873,Wine Shop
886,Europe,48.8781476759,2.3171746113,4b767acbf964a520254e2ee3,La Flute de Pan,48.878708308496854,2.3224608362261656,Music Store
887,Europe,48.8781476759,2.3171746113,4b73002ef964a520d6942de3,L'Imprévu,48.88188611981044,2.3148147761821742,French Restaurant
888,Europe,48.8781476759,2.3171746113,4ea1c469b6347b996780815c,La Bouteille sur la Table,48.881955079600566,2.3175178241825223,Wine Bar
889,Europe,48.8781476759,2.3171746113,58580b22109dfe31424ea5ab,Hôtel La Villa Haussmann,48.87531629218582,2.3167379200458527,Hotel
890,Europe,48.8781476759,2.3171746113,4b772157f964a52056802ee3,Un Air de Famille,48.88225598976708,2.3160053123954567,Restaurant
891,Europe,48.8781476759,2.3171746113,4be4292e910020a1144bd114,Italia - Italiana Cucina - Traiteur Italien,48.881836695893895,2.3158998189985054,Italian Restaurant
892,Europe,48.8781476759,2.3171746113,5920a7ea8c35dc7af6ba4de0,Le Camondo,48.87876406172645,2.3125669727220277,French Restaurant
893,Europe,48.8781476759,2.3171746113,52cfdeb4498e63b314e0ec8d,Made In Italy,48.87397003173828,2.3149678707122803,Italian Restaurant
894,Europe,48.8781476759,2.3171746113,4c34c5bc3896e21e611fec90,Le Valois,48.87760415070099,2.3105667134597176,French Restaurant
